timestamp,selatan,timur,utara,barat,bawah,atas,co2_concentration,ch4_concentration,dht_temperature,dht_humidity,bmp_temperature,bmp_pressure,sht31_temperature,sht31_humidity,heat_index,approx_altitude,absolute_humidity
2023-10-25 10:50:20:172,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.94,NaN,61.66,24.4,61.02,NaN
2023-10-25 10:50:20:422,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1006.02,21.21,61.63,24.4,60.39,0.11
2023-10-25 10:50:20:672,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.99,21.22,61.62,24.4,60.6,0.11
2023-10-25 10:50:20:923,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.99,21.19,NaN,24.4,60.59,NaN
2023-10-25 10:50:21:174,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.99,21.21,61.59,24.4,60.59,0.11
2023-10-25 10:50:21:423,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.99,21.19,61.61,24.4,60.6,0.11
2023-10-25 10:50:21:673,0,0,0,0,0.32,0,65414,78680,24,50.8,21.08,1005.97,21.17,61.62,24.4,60.76,0.11
2023-10-25 10:50:21:923,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.96,21.18,61.62,24.4,60.87,0.11
2023-10-25 10:50:22:173,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.98,21.19,NaN,24.4,60.72,NaN
2023-10-25 10:50:22:548,0,0,0,0,0.32,0,65414,78680,24,50.8,21.09,1005.95,21.19,61.6,24.4,60.97,0.11
2023-10-25 10:50:22:798,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1006,21.18,61.59,24.4,60.56,0.11
2023-10-25 10:50:23:48,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.93,21.19,61.59,24.4,61.12,0.11
2023-10-25 10:50:23:298,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.97,21.18,61.59,24.4,60.76,0.11
2023-10-25 10:50:23:548,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.96,21.19,61.56,24.4,60.89,0.11
2023-10-25 10:50:23:798,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.99,21.18,61.59,24.4,60.65,0.11
2023-10-25 10:50:24:49,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.98,NaN,61.55,24.4,60.67,NaN
2023-10-25 10:50:24:299,0,0,0,0,0.32,0,65414,78680,24,50.8,21.1,1005.98,NaN,61.62,24.4,60.72,NaN
2023-10-25 10:50:24:549,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1006,21.21,61.62,24.4,60.52,0.11
2023-10-25 10:50:24:925,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.93,21.19,61.6,24.4,61.12,0.11
2023-10-25 10:50:25:175,0,0,0,0,0.32,0,65414,78680,24,50.8,21.09,1006.01,21.19,61.57,24.4,60.41,0.11
2023-10-25 10:50:25:426,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.99,21.19,61.59,24.4,60.62,0.11
2023-10-25 10:50:25:675,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.98,21.17,61.59,24.4,60.72,0.11
2023-10-25 10:50:25:925,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.97,21.19,61.6,24.4,60.8,0.11
2023-10-25 10:50:26:177,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.97,21.18,61.56,24.4,60.77,0.11
2023-10-25 10:50:26:426,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.98,NaN,61.6,24.4,60.72,NaN
2023-10-25 10:50:26:677,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.99,21.17,NaN,24.4,60.64,NaN
2023-10-25 10:50:26:927,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.98,21.21,61.59,24.4,60.69,0.11
2023-10-25 10:50:27:178,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.94,NaN,61.56,24.4,61.04,NaN
2023-10-25 10:50:27:552,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.97,21.18,61.58,24.4,60.82,0.11
2023-10-25 10:50:27:804,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.97,21.17,61.59,24.4,60.8,0.11
2023-10-25 10:50:28:54,0,0,0,0,0.32,0,65414,78680,24,50.8,21.09,1006.01,21.18,NaN,24.4,60.48,NaN
2023-10-25 10:50:28:304,0,0,0,0,0.32,0,65414,78680,24,50.8,21.09,1005.94,21.17,NaN,24.4,61.04,NaN
2023-10-25 10:50:28:555,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.95,21.19,61.59,24.4,60.94,0.11
2023-10-25 10:50:28:805,0,0,0,0,0.32,0,65414,78680,24,50.8,21.09,1006.01,21.18,61.59,24.4,60.45,0.11
2023-10-25 10:50:29:55,0,0,0,0,0.32,0,65414,78680,24,50.8,21.09,1005.93,21.17,61.6,24.5,61.14,0.11
2023-10-25 10:50:29:305,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.93,21.19,61.6,24.5,61.12,0.11
2023-10-25 10:50:29:555,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.96,21.15,61.59,24.5,60.85,0.11
2023-10-25 10:50:29:931,0,0,0,0,0.32,0,65414,78680,24,50.8,21.09,1005.96,21.19,61.59,24.5,60.9,0.11
2023-10-25 10:50:30:182,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.98,21.15,61.6,24.5,60.73,0.11
2023-10-25 10:50:30:432,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1006.01,21.18,61.59,24.5,60.44,0.11
2023-10-25 10:50:30:682,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.97,21.17,61.61,24.5,60.82,0.11
2023-10-25 10:50:30:933,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.97,21.17,61.61,24.5,60.76,0.11
2023-10-25 10:50:31:184,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1006.01,21.17,61.59,24.4,60.48,0.11
2023-10-25 10:50:31:435,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.99,21.18,61.59,24.4,60.63,0.11
2023-10-25 10:50:31:684,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.96,21.15,61.62,24.4,60.87,0.11
2023-10-25 10:50:31:934,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.99,21.17,61.64,24.4,60.6,0.11
2023-10-25 10:50:32:185,0,0,0,0,0.32,0,65414,78680,24,50.8,21.08,1005.94,21.17,61.61,24.4,61.02,0.11
2023-10-25 10:50:32:435,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1006.01,21.17,61.61,24.4,60.48,0.11
2023-10-25 10:50:32:812,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.99,21.18,61.64,24.4,60.59,0.11
2023-10-25 10:50:33:61,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.99,21.17,61.64,24.4,60.59,0.11
2023-10-25 10:50:33:311,0,0,0,0,0.32,0,65414,78680,24,50.8,21.08,1005.98,21.15,61.68,24.4,60.67,0.11
2023-10-25 10:50:33:561,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1006.01,NaN,61.65,24.4,60.46,NaN
2023-10-25 10:50:33:811,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.95,21.17,61.65,24.4,60.92,0.11
2023-10-25 10:50:34:62,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.94,21.18,61.64,24.4,61.04,0.11
2023-10-25 10:50:34:315,0,0,0,0,0.32,0,65414,78680,24,50.8,21.08,1005.97,21.18,61.64,24.4,60.78,0.11
2023-10-25 10:50:34:566,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.96,21.15,61.66,24.4,60.83,0.11
2023-10-25 10:50:34:816,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.95,21.18,61.68,24.4,60.94,0.11
2023-10-25 10:50:35:66,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.97,21.18,61.66,24.4,60.82,0.11
2023-10-25 10:50:35:316,0,0,0,0,0.32,0,65414,78680,24,50.8,21.08,1006,21.17,61.7,24.5,60.57,0.11
2023-10-25 10:50:35:691,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1006.01,21.19,61.65,24.5,60.46,0.11
2023-10-25 10:50:35:941,0,0,0,0,0.32,0,65414,78680,24,50.8,21.08,1006.01,21.15,61.68,24.5,60.49,0.11
2023-10-25 10:50:36:191,0,0,0,0,0.32,0,65414,78680,24,50.8,21.08,1005.94,21.18,NaN,24.5,61.04,NaN
2023-10-25 10:50:36:442,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1006,21.18,61.71,24.5,60.51,0.11
2023-10-25 10:50:36:693,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1006,21.14,61.68,24.5,60.57,0.11
2023-10-25 10:50:36:944,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.97,21.17,61.68,24.5,60.82,0.11
2023-10-25 10:50:37:193,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.99,21.18,61.71,24.5,60.61,0.11
2023-10-25 10:50:37:445,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1006.01,21.18,61.68,24.5,60.46,0.11
2023-10-25 10:50:37:695,0,0,0,0,0.32,0,65414,78680,24,50.8,21.08,1005.96,21.17,61.7,24.5,60.86,0.11
2023-10-25 10:50:37:944,0,0,0,0,0,0,65414,78680,24,50.8,21.07,1006,21.17,61.68,24.5,60.53,0.11
2023-10-25 10:50:38:195,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.97,21.17,61.71,24.5,60.83,0.11
2023-10-25 10:50:38:571,0,0,0,0,0.32,0,65414,78680,24,50.8,21.08,1005.94,NaN,61.72,24.5,61.06,NaN
2023-10-25 10:50:38:821,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1006,21.15,61.7,24.5,60.55,0.11
2023-10-25 10:50:39:72,0,0,0,0,0.32,0,65414,78680,24,50.8,21.08,1005.98,21.17,61.7,24.5,60.7,0.11
2023-10-25 10:50:39:322,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.93,21.18,61.72,24.5,61.15,0.11
2023-10-25 10:50:39:572,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.95,21.17,61.7,24.5,60.96,0.11
2023-10-25 10:50:39:823,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.98,NaN,61.69,24.5,60.69,NaN
2023-10-25 10:50:40:74,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.98,21.18,61.71,24.5,60.74,0.11
2023-10-25 10:50:40:448,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.95,21.18,61.71,24.5,60.92,0.11
2023-10-25 10:50:40:698,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.93,21.18,61.73,24.5,61.16,0.11
2023-10-25 10:50:40:948,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.96,21.18,61.75,24.5,60.87,0.11
2023-10-25 10:50:41:198,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.97,21.17,61.7,24.5,60.75,0.11
2023-10-25 10:50:41:448,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.96,21.21,61.72,24.5,60.83,0.11
2023-10-25 10:50:41:699,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.98,21.18,61.74,24.4,60.74,0.11
2023-10-25 10:50:41:950,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.96,21.19,61.71,24.4,60.9,0.11
2023-10-25 10:50:42:200,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1006,21.19,61.73,24.4,60.54,0.11
2023-10-25 10:50:42:449,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.95,21.18,61.74,24.4,60.92,0.11
2023-10-25 10:50:42:700,0,0,0,0,0.32,0,65414,78680,24,50.8,21.08,1005.96,21.19,61.73,24.4,60.89,0.11
2023-10-25 10:50:42:951,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.99,21.17,61.76,24.4,60.65,0.11
2023-10-25 10:50:43:325,0,0,0,0,0.32,0,65414,78680,24,50.8,21.09,1005.94,21.19,NaN,24.4,61.07,NaN
2023-10-25 10:50:43:576,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.96,21.19,61.72,24.4,60.87,0.11
2023-10-25 10:50:43:826,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.93,21.18,61.71,24.5,61.13,0.11
2023-10-25 10:50:44:76,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.96,21.18,61.73,24.5,60.84,0.11
2023-10-25 10:50:44:326,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.97,21.17,61.7,24.5,60.76,0.11
2023-10-25 10:50:44:577,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.99,21.19,61.71,24.5,60.59,0.11
2023-10-25 10:50:44:826,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.97,21.18,61.73,24.5,60.77,0.11
2023-10-25 10:50:45:76,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.96,21.19,61.72,24.5,60.85,0.11
2023-10-25 10:50:45:326,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.96,21.19,61.7,24.5,60.87,0.11
2023-10-25 10:50:45:576,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.99,21.18,61.7,24.5,60.66,0.11
2023-10-25 10:50:45:827,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.98,21.17,61.7,24.5,60.72,0.11
2023-10-25 10:50:46:202,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1006,21.19,61.69,24.5,60.55,0.11
2023-10-25 10:50:46:452,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.97,21.21,61.7,24.5,60.82,0.11
2023-10-25 10:50:46:704,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1006.02,21.19,61.71,24.5,60.4,0.11
2023-10-25 10:50:46:954,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.96,21.19,61.69,24.5,60.84,0.11
2023-10-25 10:50:47:204,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1006.01,NaN,61.71,24.5,60.48,NaN
2023-10-25 10:50:47:454,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.94,21.19,61.72,24.5,61.05,0.11
2023-10-25 10:50:47:704,0,0,0,0,0.32,0,65414,78680,24,50.8,21.08,1005.99,21.18,61.71,24.5,60.6,0.11
2023-10-25 10:50:47:954,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.99,21.19,61.7,24.5,60.62,0.11
2023-10-25 10:50:48:204,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.98,21.18,61.7,24.5,60.73,0.11
2023-10-25 10:50:48:579,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1006.01,NaN,NaN,24.5,60.42,NaN
2023-10-25 10:50:48:830,0,0,0,0,0,0,65414,78680,24,50.8,21.08,1005.93,21.21,61.7,24.5,61.1,0.11
2023-10-25 10:50:49:81,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.95,21.21,61.7,24.5,60.92,0.11
2023-10-25 10:50:49:331,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.96,21.21,61.68,24.5,60.87,0.11
2023-10-25 10:50:49:583,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.96,21.21,61.7,24.5,60.83,0.11
2023-10-25 10:50:49:834,0,0,0,0,0.32,0,65414,78680,24,50.8,21.09,1005.95,21.21,61.67,24.5,60.94,0.11
2023-10-25 10:50:50:84,0,0,0,0,0.32,0,65414,78680,24,50.7,21.09,1005.95,21.21,61.7,24.5,60.94,0.11
2023-10-25 10:50:50:333,0,0,0,0,0,0,65414,78680,24,50.7,21.09,1005.95,21.22,61.68,24.5,60.97,0.11
2023-10-25 10:50:50:584,0,0,0,0,0,0,65414,78680,24,50.7,21.09,1005.99,21.19,61.68,24.5,60.6,0.11
2023-10-25 10:50:50:834,0,0,0,0,0.32,0,65414,78680,24,50.7,21.09,1005.99,21.19,61.66,24.5,60.58,0.11
2023-10-25 10:50:51:84,0,0,0,0,0,0,65414,78680,24,50.7,21.09,1005.94,21.22,61.69,24.5,61.02,0.11
2023-10-25 10:50:51:459,0,0,0,0,0,0,65414,78680,24,50.7,21.09,1006,21.19,61.66,24.5,60.5,0.11
2023-10-25 10:50:51:709,0,0,0,0,0,0,65414,78680,24,50.7,21.09,1005.98,21.19,61.66,24.5,60.69,0.11
2023-10-25 10:50:51:960,0,0,0,0,0.32,0,65414,78680,24,50.7,21.09,1005.98,21.19,61.68,24.5,60.66,0.11
2023-10-25 10:50:52:210,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.97,21.19,61.65,24.5,60.77,0.11
2023-10-25 10:50:52:461,0,0,0,0,0.32,0,65414,78680,24,50.8,21.09,1005.96,NaN,61.62,24.5,60.9,NaN
2023-10-25 10:50:52:710,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1006,21.18,61.61,24.5,60.56,0.11
2023-10-25 10:50:52:960,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.97,NaN,61.63,24.5,60.82,NaN
2023-10-25 10:50:53:210,0,0,0,0,0.32,0,65414,78680,24,50.8,21.09,1005.96,21.21,61.63,24.5,60.9,0.11
2023-10-25 10:50:53:460,0,0,0,0,0.32,0,65414,78680,24,50.8,21.09,1005.99,21.22,61.61,24.5,60.65,0.11
2023-10-25 10:50:53:710,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.95,21.21,61.62,24.5,60.96,0.11
2023-10-25 10:50:53:960,0,0,0,0,0.32,0,65414,78680,24,50.8,21.09,1005.93,21.19,61.59,24.5,61.15,0.11
2023-10-25 10:50:54:210,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.93,21.19,61.62,24.5,61.1,0.11
2023-10-25 10:50:54:585,0,0,0,0,0.32,0,65414,78680,24,50.8,21.1,1005.97,21.19,61.63,24.5,60.77,0.11
2023-10-25 10:50:54:835,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.98,NaN,61.61,24.5,60.75,NaN
2023-10-25 10:50:55:86,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.98,21.22,61.62,24.5,60.75,0.11
2023-10-25 10:50:55:335,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1006,21.19,61.59,24.5,60.54,0.11
2023-10-25 10:50:55:587,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1006,21.21,61.61,24.5,60.51,0.11
2023-10-25 10:50:55:836,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.97,21.19,61.62,24.5,60.77,0.11
2023-10-25 10:50:56:86,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1005.96,21.21,61.63,24.5,60.89,0.11
2023-10-25 10:50:56:337,0,0,0,0,0.32,0,65414,78680,24,50.8,21.09,1005.99,21.19,61.61,24.5,60.65,0.11
2023-10-25 10:50:56:587,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.99,NaN,61.63,24.5,60.65,NaN
2023-10-25 10:50:56:962,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1005.98,21.21,61.62,24.5,60.71,0.11
2023-10-25 10:50:57:212,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1005.99,21.19,NaN,24.5,60.62,NaN
2023-10-25 10:50:57:462,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1005.99,21.21,61.63,24.5,60.6,0.11
2023-10-25 10:50:57:714,0,0,0,0,0,0,65414,78680,24,50.8,21.09,1005.98,21.21,61.62,24.5,60.73,0.11
2023-10-25 10:50:57:965,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1005.96,21.21,NaN,24.5,60.87,NaN
2023-10-25 10:50:58:214,0,0,0,0,0.32,0,65414,78680,24,50.8,21.1,1005.96,21.19,61.6,24.5,60.89,0.11
2023-10-25 10:50:58:464,0,0,0,0,0.32,0,65414,78680,24,50.8,21.1,1005.95,21.21,61.63,24.5,60.94,0.11
2023-10-25 10:50:58:839,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1005.98,21.19,61.62,24.5,60.68,0.11
2023-10-25 10:50:59:89,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1006,NaN,61.59,24.5,60.53,NaN
2023-10-25 10:50:59:340,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1005.97,21.19,61.63,24.5,60.82,0.11
2023-10-25 10:50:59:589,0,0,0,0,0.32,0,65414,78680,24,50.8,21.1,1005.96,21.18,61.62,24.5,60.91,0.11
2023-10-25 10:50:59:841,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1005.98,21.21,61.63,24.5,60.71,0.11
2023-10-25 10:51:0:92,0,0,0,0,0.32,0,65414,78680,24,50.8,21.1,1005.93,21.21,61.59,24.5,61.09,0.11
2023-10-25 10:51:0:343,0,0,0,0,0.32,0,65414,78680,24,50.8,21.1,1005.99,NaN,61.59,24.5,60.64,NaN
2023-10-25 10:51:0:593,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1005.98,21.21,NaN,24.5,60.71,NaN
2023-10-25 10:51:0:844,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1005.98,21.21,61.6,24.5,60.7,0.11
2023-10-25 10:51:1:96,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1005.96,NaN,61.59,24.5,60.86,NaN
2023-10-25 10:51:1:345,0,0,0,0,0.32,0,65414,78680,24,50.8,21.1,1006,21.22,61.6,24.5,60.51,0.11
2023-10-25 10:51:1:722,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1005.97,21.19,61.63,24.5,60.79,0.11
2023-10-25 10:51:1:973,0,0,0,0,0.32,0,65414,78680,24,50.8,21.1,1005.96,21.19,61.62,24.5,60.88,0.11
2023-10-25 10:51:2:224,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1005.97,21.19,61.59,24.5,60.8,0.11
2023-10-25 10:51:2:474,0,0,0,0,0,0,65414,78680,24,50.8,21.1,1005.97,21.18,61.63,24.5,60.8,0.11
2023-10-25 10:51:2:726,0,0,0,0,0,0,65414,78680,24,50.7,21.1,1005.99,21.19,61.6,24.5,60.61,0.11
2023-10-25 10:51:2:977,0,0,0,0,0,0,65414,78680,24,50.7,21.1,1005.95,21.19,61.62,24.5,60.95,0.11
2023-10-25 10:51:3:228,0,0,0,0,0,0,65414,78680,24,50.7,21.1,1006,21.22,61.58,24.5,60.56,0.11
2023-10-25 10:51:3:478,0,0,0,0,0,0,65414,78680,24,50.7,21.1,1005.96,21.21,NaN,24.5,60.86,NaN
2023-10-25 10:51:3:728,0,0,0,0,0,0,65414,78680,24,50.7,21.1,1006,21.21,61.6,24.5,60.54,0.11
2023-10-25 10:51:3:979,0,0,0,0,0,0,65414,78680,24,50.7,21.1,1005.99,21.18,61.63,24.5,60.59,0.11
2023-10-25 10:51:4:229,0,0,0,0,0,0,65414,78680,24,50.7,21.1,1005.97,21.19,61.63,24.5,60.81,0.11
2023-10-25 10:51:4:604,0,0,0,0,0,0,65414,78680,24,50.7,21.1,1005.95,21.21,61.63,24.5,60.97,0.11
2023-10-25 10:51:4:856,0,0,0,0,0.32,0,65414,78680,24,50.7,21.1,1005.97,21.21,61.63,24.5,60.78,0.11
2023-10-25 10:51:5:107,0,0,0,0,0,0,65414,78680,24,50.7,21.1,1005.96,21.19,61.62,24.5,60.84,0.11
2023-10-25 10:51:5:357,0,0,0,0,0,0,65414,78680,24,50.7,21.1,1005.96,21.19,61.61,24.5,60.89,0.11
2023-10-25 10:51:5:608,0,0,0,0,0,0,65414,78680,24,50.7,21.1,1005.97,21.19,61.6,24.5,60.77,0.11
2023-10-25 10:51:5:858,0,0,0,0,0,0,65414,78680,24,50.7,21.1,1005.98,21.22,61.63,24.5,60.72,0.11
2023-10-25 10:51:6:108,0,0,0,0,0.32,0,65414,78680,24,50.7,21.1,1006.01,21.19,61.63,24.5,60.45,0.11
2023-10-25 10:51:6:359,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.98,21.19,61.63,24.5,60.71,0.11
2023-10-25 10:51:6:609,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.99,21.22,61.63,24.5,60.66,0.11
2023-10-25 10:51:6:860,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1006.01,21.19,61.62,24.5,60.45,0.11
2023-10-25 10:51:7:109,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.97,21.22,NaN,24.5,60.8,NaN
2023-10-25 10:51:7:486,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.97,21.21,61.63,24.5,60.8,0.11
2023-10-25 10:51:7:736,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1006.01,NaN,61.61,24.5,60.44,NaN
2023-10-25 10:51:7:987,0,0,0,0,0.32,0,65414,78680,24,50.7,21.11,1006.01,21.18,61.62,24.5,60.47,0.11
2023-10-25 10:51:8:237,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.99,21.19,61.65,24.5,60.62,0.11
2023-10-25 10:51:8:488,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1006.05,21.22,61.62,24.5,60.14,0.11
2023-10-25 10:51:8:738,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.95,21.21,61.63,24.5,60.92,0.11
2023-10-25 10:51:8:988,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.98,21.18,61.63,24.5,60.67,0.11
2023-10-25 10:51:9:239,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.93,NaN,61.65,24.5,61.08,NaN
2023-10-25 10:51:9:490,0,0,0,0,0.32,0,65414,78680,24,50.7,21.1,1005.98,21.19,61.63,24.5,60.71,0.11
2023-10-25 10:51:9:740,0,0,0,0,0.32,0,65414,78680,24,50.7,21.1,1005.97,21.21,61.59,24.5,60.8,0.11
2023-10-25 10:51:9:991,0,0,0,0,0.68,0,65414,78680,24,50.7,21.11,1005.97,21.21,61.63,24.5,60.76,0.11
2023-10-25 10:51:10:367,0,0,0,0,0,0,65414,78680,24,50.7,21.1,1005.98,NaN,61.63,24.5,60.72,NaN
2023-10-25 10:51:10:619,0,0,0,0,0,0,65414,78680,24,50.7,21.1,1005.93,21.19,61.63,24.5,61.14,0.11
2023-10-25 10:51:10:870,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.94,21.19,61.63,24.5,61.05,0.11
2023-10-25 10:51:11:120,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.99,21.22,61.59,24.5,60.66,0.11
2023-10-25 10:51:11:371,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.99,NaN,61.62,24.5,60.66,NaN
2023-10-25 10:51:11:622,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.98,21.19,61.63,24.5,60.74,0.11
2023-10-25 10:51:11:870,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.96,21.19,61.63,24.5,60.86,0.11
2023-10-25 10:51:12:121,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.96,21.21,61.58,24.5,60.86,0.11
2023-10-25 10:51:12:372,0,0,0,0,0.32,0,65414,78680,24,50.7,21.11,1005.99,21.21,61.59,24.5,60.6,0.11
2023-10-25 10:51:12:623,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.97,21.22,61.62,24.5,60.77,0.11
2023-10-25 10:51:12:872,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.99,21.21,61.62,24.5,60.61,0.11
2023-10-25 10:51:13:123,0,0,0,0,0,0,65414,78680,24,50.7,21.11,1005.93,21.22,61.65,24.5,61.15,0.11
